filename,duration,total_frames
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng8/cardiac_arrest/3/GoPro/GX010324_encoded_trimmed.mp4,139.2391,4173
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng8/cardiac_arrest/9/GoPro/GX010379_encoded_trimmed.mp4,138.304833,4145
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng8/cardiac_arrest/10/GoPro/GX010380_encoded_trimmed.mp4,120.887433,3623
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng8/cardiac_arrest/2/GoPro/GX010323_encoded_trimmed.mp4,140.373567,4207
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng8/cardiac_arrest/4/GoPro/GX010325_encoded_trimmed.mp4,143.877067,4312
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng8/cardiac_arrest/1/GoPro/GX010322_encoded_trimmed.mp4,160.5604,4812
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng8/cardiac_arrest/0/GoPro/GX010321_encoded_trimmed.mp4,152.9528,4584
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng8/cardiac_arrest/5/GoPro/GX010361_encoded_trimmed.mp4,122.856067,3682
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng8/cardiac_arrest/7/GoPro/GX010363_encoded_trimmed.mp4,111.144367,3331
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng8/cardiac_arrest/6/GoPro/GX010362_encoded_trimmed.mp4,153.286467,4594
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P5/cardiac_arrest/s5/gopro/GH010063_encoded_trimmed.mp4,70.3,2109
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P5/cardiac_arrest/s9/gopro/GH010067_encoded_trimmed.mp4,70.533333,2116
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P5/cardiac_arrest/s8/gopro/GH010066_encoded_trimmed.mp4,75.366667,2261
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P5/cardiac_arrest/s7/gopro/GH010065_encoded_trimmed.mp4,65.6,1968
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P5/cardiac_arrest/s4/gopro/GH010062_encoded_trimmed.mp4,61.833333,1855
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P5/cardiac_arrest/s2/gopro/GH010060_encoded_trimmed.mp4,68.8,2064
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P5/cardiac_arrest/s6/gopro/GH010064_encoded_trimmed.mp4,66.3,1989
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P14/cardiac_arrest/s5/gopro/GH010156_encoded_trimmed.mp4,79.8,2394
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P14/cardiac_arrest/s7/gopro/GH010158_encoded_trimmed.mp4,78.6,2358
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P14/cardiac_arrest/s4/gopro/GH010155_encoded_trimmed.mp4,77.3,2319
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P14/cardiac_arrest/s3/gopro/GH010154_encoded_trimmed.mp4,76.2,2286
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/wa2/chest_pain/0/GoPro/GX010411_encoded_trimmed.mp4,203.670133,6104
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P11/cardiac_arrest/s9/gopro/GH010130_encoded_trimmed.mp4,69.966667,2099
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P11/cardiac_arrest/s8/gopro/GH010129_encoded_trimmed.mp4,65.866667,1976
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P11/cardiac_arrest/s7/gopro/GH010128_encoded_trimmed.mp4,68.5,2055
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P11/cardiac_arrest/s4/gopro/GH010125_encoded_trimmed.mp4,67.066667,2012
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P11/cardiac_arrest/s10/gopro/GH010132_encoded_trimmed.mp4,70.966667,2129
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P11/cardiac_arrest/s3/gopro/GH010124_encoded_trimmed.mp4,75.166667,2255
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P11/cardiac_arrest/s2/gopro/GH010123_encoded_trimmed.mp4,52.0,1560
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P11/cardiac_arrest/s6/gopro/GH010127_encoded_trimmed.mp4,66.333333,1990
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P1/cardiac_arrest/s5/gopro/GH010028_encoded_trimmed.mp4,69.566667,2087
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P1/cardiac_arrest/s7/gopro/GH010030_encoded_trimmed.mp4,70.266667,2108
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P1/cardiac_arrest/s3/gopro/GH010023_encoded_trimmed.mp4,73.466667,2204
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P1/cardiac_arrest/s2/gopro/GH010022_encoded_trimmed.mp4,68.4,2052
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P1/cardiac_arrest/s6/gopro/GH010029_encoded_trimmed.mp4,75.566667,2267
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P7/cardiac_arrest/s5/gopro/GH010082_encoded_trimmed.mp4,68.133333,2044
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P7/cardiac_arrest/s9/gopro/GH010086_encoded_trimmed.mp4,63.833333,1915
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P7/cardiac_arrest/s8/gopro/GH010085_encoded_trimmed.mp4,61.466667,1844
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P7/cardiac_arrest/s7/gopro/GH010084_encoded_trimmed.mp4,68.366667,2051
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P7/cardiac_arrest/s1/gopro/GH010078_encoded_trimmed.mp4,72.333333,2170
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P7/cardiac_arrest/s4/gopro/GH010081_encoded_trimmed.mp4,65.633333,1969
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P7/cardiac_arrest/s3/gopro/GH010080_encoded_trimmed.mp4,65.933333,1978
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P7/cardiac_arrest/s2/gopro/GH010079_encoded_trimmed.mp4,85.5,2565
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P7/cardiac_arrest/s6/gopro/GH010083_encoded_trimmed.mp4,70.166667,2105
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng3/cardiac_arrest/8/GoPro/GX010373_encoded_trimmed.mp4,151.684867,4546
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng3/cardiac_arrest/3/GoPro/GX010335_encoded_trimmed.mp4,217.784233,6527
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng3/cardiac_arrest/9/GoPro/GX010374_encoded_trimmed.mp4,113.480033,3401
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng3/cardiac_arrest/12/GoPro/GX010377_encoded_trimmed.mp4,118.952167,3565
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng3/cardiac_arrest/10/GoPro/GX010375_encoded_trimmed.mp4,125.492033,3761
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng3/cardiac_arrest/2/GoPro/GX010334_encoded_trimmed.mp4,151.5514,4542
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng3/cardiac_arrest/4/GoPro/GX010336_encoded_trimmed.mp4,173.6735,5205
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng3/cardiac_arrest/11/GoPro/GX010376_encoded_trimmed.mp4,125.4253,3759
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng3/cardiac_arrest/1/GoPro/GX010333_encoded_trimmed.mp4,138.705233,4157
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng3/cardiac_arrest/0/GoPro/GX010332_encoded_trimmed.mp4,235.268367,7051
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng3/cardiac_arrest/5/GoPro/GX010364_encoded_trimmed.mp4,153.319833,4595
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng3/cardiac_arrest/7/GoPro/GX010366_encoded_trimmed.mp4,138.304833,4145
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng3/cardiac_arrest/6/GoPro/GX010365_encoded_trimmed.mp4,117.3172,3516
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ms1/cardiac_arrest/3/GoPro/GX010394_encoded_trimmed.mp4,131.898433,3953
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ms1/cardiac_arrest/2/GoPro/GX010393_encoded_trimmed.mp4,133.6335,4005
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ms1/cardiac_arrest/4/GoPro/GX010400_encoded_trimmed.mp4,91.8918,2754
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ms1/cardiac_arrest/1/GoPro/GX010392_encoded_trimmed.mp4,125.8257,3771
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ms1/cardiac_arrest/0/GoPro/GX010391_encoded_trimmed.mp4,88.1881,2643
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ms1/cardiac_arrest/5/GoPro/GX010401_encoded_trimmed.mp4,133.4333,3999
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ms1/chest_pain/8/GoPro/GX010410_encoded_trimmed.mp4,207.974433,6233
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ms1/chest_pain/7/GoPro/GX010409_encoded_trimmed.mp4,256.8566,7698
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ms1/chest_pain/6/GoPro/GX010408_encoded_trimmed.mp4,449.7493,13479
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng5/cardiac_arrest/19/GoPro/GX010371_encoded_trimmed.mp4,124.891433,3743
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng5/cardiac_arrest/8/GoPro/GX010329_encoded_trimmed.mp4,129.996533,3896
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng5/cardiac_arrest/3/GoPro/GX010319_encoded_trimmed.mp4,129.596133,3884
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng5/cardiac_arrest/15/GoPro/GX010354_encoded_trimmed.mp4,134.100633,4019
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng5/cardiac_arrest/9/GoPro/GX010330_encoded_trimmed.mp4,128.661867,3856
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng5/cardiac_arrest/20/GoPro/GX010372_encoded_trimmed.mp4,117.150367,3511
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng5/cardiac_arrest/12/GoPro/GX010350_encoded_trimmed.mp4,116.082633,3479
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng5/cardiac_arrest/10/GoPro/GX010331_encoded_trimmed.mp4,127.994533,3836
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng5/cardiac_arrest/2/GoPro/GX010318_encoded_trimmed.mp4,135.201733,4052
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng5/cardiac_arrest/4/GoPro/GX010320_encoded_trimmed.mp4,119.686233,3587
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng5/cardiac_arrest/11/GoPro/GX010349_encoded_trimmed.mp4,139.172367,4171
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng5/cardiac_arrest/1/GoPro/GX010317_encoded_trimmed.mp4,137.4373,4119
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng5/cardiac_arrest/16/GoPro/GX010368_encoded_trimmed.mp4,136.870067,4102
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng5/cardiac_arrest/0/GoPro/GX010316_encoded_trimmed.mp4,144.8447,4341
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng5/cardiac_arrest/5/GoPro/GX010326_encoded_trimmed.mp4,128.795333,3860
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng5/cardiac_arrest/14/GoPro/GX010352_encoded_trimmed.mp4,116.783333,3500
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng5/cardiac_arrest/18/GoPro/GX010370_encoded_trimmed.mp4,115.281833,3455
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng5/cardiac_arrest/13/GoPro/GX010351_encoded_trimmed.mp4,144.210733,4322
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng5/cardiac_arrest/7/GoPro/GX010328_encoded_trimmed.mp4,147.680867,4426
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng5/cardiac_arrest/17/GoPro/GX010369_encoded_trimmed.mp4,123.590133,3704
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng5/cardiac_arrest/6/GoPro/GX010327_encoded_trimmed.mp4,124.090633,3719
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P3/cardiac_arrest/s5/gopro/GH010046_encoded_trimmed.mp4,70.1,2103
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P3/cardiac_arrest/s7/gopro/GH010048_encoded_trimmed.mp4,69.933333,2098
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P3/cardiac_arrest/s1/gopro/GH010042_encoded_trimmed.mp4,82.133333,2464
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P3/cardiac_arrest/s4/gopro/GH010045_encoded_trimmed.mp4,73.666667,2210
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P3/cardiac_arrest/s3/gopro/GH010044_encoded_trimmed.mp4,76.0,2280
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P3/cardiac_arrest/s6/gopro/GH010047_encoded_trimmed.mp4,66.9,2007
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/wa1/cardiac_arrest/4/GoPro/GX010385_encoded_trimmed.mp4,708.708,21240
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/wa1/cardiac_arrest/5/GoPro/GX010386_encoded_trimmed.mp4,311.4111,9333
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/wa1/chest_pain/3/GoPro/GX010390_encoded_trimmed.mp4,353.920233,10607
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/wa1/chest_pain/2/GoPro/GX010389_encoded_trimmed.mp4,281.014067,8422
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/wa1/chest_pain/1/GoPro/GX010388_encoded_trimmed.mp4,373.373,11190
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/wa1/chest_pain/0/GoPro/GX010387_encoded_trimmed.mp4,360.393367,10801
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/wa6/chest_pain/0/GoPro/GX010407_encoded_trimmed.mp4,363.629933,10898
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng6/cardiac_arrest/3/GoPro/GX010381_encoded_trimmed.mp4,126.392933,3788
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng6/cardiac_arrest/2/GoPro/GX010360_encoded_trimmed.mp4,109.742967,3289
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng6/cardiac_arrest/4/GoPro/GX010382_encoded_trimmed.mp4,148.281467,4444
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng6/cardiac_arrest/1/GoPro/GX010359_encoded_trimmed.mp4,138.104633,4139
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng6/cardiac_arrest/0/GoPro/GX010358_encoded_trimmed.mp4,147.714233,4427
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng6/cardiac_arrest/5/GoPro/GX010383_encoded_trimmed.mp4,154.587767,4633
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng7/cardiac_arrest/0/GoPro/GX010347_encoded_trimmed.mp4,158.324833,4745
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P21/cardiac_arrest/s5/gopro/GH010219_encoded_trimmed.mp4,88.233333,2647
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P21/cardiac_arrest/s9/gopro/GH010223_encoded_trimmed.mp4,75.333333,2260
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P21/cardiac_arrest/s8/gopro/GH010222_encoded_trimmed.mp4,73.866667,2216
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P21/cardiac_arrest/s7/gopro/GH010221_encoded_trimmed.mp4,79.133333,2374
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P21/cardiac_arrest/s1/gopro/GH010213_encoded_trimmed.mp4,84.066667,2522
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P21/cardiac_arrest/s3/gopro/GH010215_encoded_trimmed.mp4,34.166667,1025
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P21/cardiac_arrest/s2/gopro/GH010214_encoded_trimmed.mp4,91.1,2733
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P21/cardiac_arrest/s6/gopro/GH010220_encoded_trimmed.mp4,76.566667,2297
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P10/cardiac_arrest/s7/gopro/GH010117_encoded_trimmed.mp4,74.7,2241
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P10/cardiac_arrest/s6/gopro/GH010116_encoded_trimmed.mp4,42.333333,1270
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng4/cardiac_arrest/3/GoPro/GX010356_encoded_trimmed.mp4,112.3122,3366
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng4/cardiac_arrest/2/GoPro/GX010355_encoded_trimmed.mp4,130.13,3900
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng4/cardiac_arrest/4/GoPro/GX010357_encoded_trimmed.mp4,128.2281,3843
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng4/cardiac_arrest/1/GoPro/GX010344_encoded_trimmed.mp4,143.209733,4292
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng4/cardiac_arrest/0/GoPro/GX010343_encoded_trimmed.mp4,161.194367,4831
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/wa4/chest_pain/1/GoPro/GX010406_encoded_trimmed.mp4,327.493833,9815
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/wa4/chest_pain/0/GoPro/GX010405_encoded_trimmed.mp4,296.329367,8881
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng1/cardiac_arrest/1/GoPro/GX010340_encoded_trimmed.mp4,145.078267,4348
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng1/cardiac_arrest/0/GoPro/GX010339_encoded_trimmed.mp4,71.137733,2132
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng9/cardiac_arrest/1/GoPro/GX010346_encoded_trimmed.mp4,83.450033,2501
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/ng9/cardiac_arrest/0/GoPro/GX010345_encoded_trimmed.mp4,89.856433,2693
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P12/cardiac_arrest/s5/gopro/GH010137_encoded_trimmed.mp4,73.3,2199
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P12/cardiac_arrest/s8/gopro/GH010140_encoded_trimmed.mp4,74.7,2241
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P12/cardiac_arrest/s1/gopro/GH010133_encoded_trimmed.mp4,82.3,2469
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P12/cardiac_arrest/s4/gopro/GH010136_encoded_trimmed.mp4,80.3,2409
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P12/cardiac_arrest/s2/gopro/GH010134_encoded_trimmed.mp4,79.033333,2371
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P12/cardiac_arrest/s6/gopro/GH010138_encoded_trimmed.mp4,81.933333,2458
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P20/cardiac_arrest/s5/gopro/GH010207_encoded_trimmed.mp4,122.4,3672
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P20/cardiac_arrest/s9/gopro/GH010211_encoded_trimmed.mp4,75.833333,2275
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P20/cardiac_arrest/s8/gopro/GH010210_encoded_trimmed.mp4,135.9,4077
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P20/cardiac_arrest/s4/gopro/GH010206_encoded_trimmed.mp4,98.266667,2948
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P20/cardiac_arrest/s2/gopro/GH010204_encoded_trimmed.mp4,77.566667,2327
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P15/cardiac_arrest/s5/gopro/GH010165_encoded_trimmed.mp4,72.133333,2164
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P15/cardiac_arrest/s9/gopro/GH010169_encoded_trimmed.mp4,64.333333,1930
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P15/cardiac_arrest/s8/gopro/GH010168_encoded_trimmed.mp4,67.9,2037
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P15/cardiac_arrest/s7/gopro/GH010167_encoded_trimmed.mp4,65.766667,1973
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P15/cardiac_arrest/s4/gopro/GH010164_encoded_trimmed.mp4,71.4,2142
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P15/cardiac_arrest/s10/gopro/GH010170_encoded_trimmed.mp4,67.9,2037
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P15/cardiac_arrest/s6/gopro/GH010166_encoded_trimmed.mp4,68.566667,2057
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P22/cardiac_arrest/s5/gopro/GH010228_encoded_trimmed.mp4,82.9,2487
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P22/cardiac_arrest/s1/gopro/GH010224_encoded_trimmed.mp4,115.166667,3455
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P22/cardiac_arrest/s3/gopro/GH010226_encoded_trimmed.mp4,75.3,2259
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P22/cardiac_arrest/s2/gopro/GH010225_encoded_trimmed.mp4,72.033333,2161
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P22/cardiac_arrest/s6/gopro/GH010229_encoded_trimmed.mp4,88.066667,2642
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P2/cardiac_arrest/s9/gopro/GH010041_encoded_trimmed.mp4,78.4,2352
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P2/cardiac_arrest/s8/gopro/GH010039_encoded_trimmed.mp4,90.966667,2729
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P2/cardiac_arrest/s4/gopro/GH010035_encoded_trimmed.mp4,77.366667,2321
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P2/cardiac_arrest/s3/gopro/GH010032_encoded_trimmed.mp4,68.933333,2068
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P0/cardiac_arrest/s11/gopro/GH010251_encoded_trimmed.mp4,67.8,2034
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P0/cardiac_arrest/s5/gopro/GH010249_encoded_trimmed.mp4,91.4,2742
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P0/cardiac_arrest/s9/gopro/GH010254_encoded_trimmed.mp4,69.533333,2086
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P0/cardiac_arrest/s8/gopro/GH010253_encoded_trimmed.mp4,72.633333,2179
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P0/cardiac_arrest/s4/gopro/GH010248_encoded_trimmed.mp4,74.366667,2231
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P0/cardiac_arrest/s3/gopro/GH010245_encoded_trimmed.mp4,71.4,2142
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P0/cardiac_arrest/s2/gopro/GH010244_encoded_trimmed.mp4,116.966667,3509
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P0/cardiac_arrest/s6/gopro/GH010250_encoded_trimmed.mp4,68.7,2061
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P16/cardiac_arrest/s5/gopro/GH010173_encoded_trimmed.mp4,70.2,2106
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P16/cardiac_arrest/s8/gopro/GH010175_encoded_trimmed.mp4,80.366667,2411
/standard/storage/EgoExoEMS_CVPR2025/Dataset/Final/P16/cardiac_arrest/s7/gopro/GH010174_encoded_trimmed.mp4,83.166667,2495
